[2026-09-20 20:48:13] prueba
[2026-09-20 20:48:20] prueba
[2026-09-20 20:48:20] prueba
[2026-09-20 20:48:25] prueba
[2026-09-20 20:48:29] prueba
[2026-09-20 20:48:32] prueba
[2026-09-20 20:48:36] prueba
[2026-09-20 20:48:41] prueba
[2026-09-20 20:48:43] prueba
[2026-09-20 20:48:47] prueba
[2026-09-20 20:48:52] prueba
[2026-09-20 20:48:55] prueba
[2026-09-20 20:48:59] prueba
[2026-09-20 20:49:04] prueba
[2026-09-20 20:49:06] prueba
[2026-09-20 21:29:17] p_stRxHubStatus->HubStatus (C7)
[2026-09-20 21:29:17] p_stRxHubStatus->TimeRunning (607)Seg
[2026-09-20 21:29:17] p_stRxHubStatus->netvoltage (219)V
[2026-09-20 21:29:17] p_stRxHubStatus->netcurrent (172)mA
[2026-09-20 21:29:24] p_stRxHubStatus->HubStatus (C7)
[2026-09-20 21:29:24] p_stRxHubStatus->TimeRunning (613)Seg
[2026-09-20 21:29:24] p_stRxHubStatus->netvoltage (219)V
[2026-09-20 21:29:24] p_stRxHubStatus->netcurrent (81)mA
[2026-09-20 21:29:32] p_stRxHubStatus->HubStatus (C7)
[2026-09-20 21:29:32] p_stRxHubStatus->TimeRunning (619)Seg
[2026-09-20 21:29:32] p_stRxHubStatus->netvoltage (219)V
[2026-09-20 21:29:32] p_stRxHubStatus->netcurrent (259)mA
[2026-09-20 21:29:40] p_stRxHubStatus->HubStatus (C7)
[2026-09-20 21:29:40] p_stRxHubStatus->TimeRunning (626)Seg
[2026-09-20 21:29:40] p_stRxHubStatus->netvoltage (219)V
[2026-09-20 21:29:40] p_stRxHubStatus->netcurrent (372)mA
[2026-09-20 21:29:48] p_stRxHubStatus->HubStatus (C7)
[2026-09-20 21:29:48] p_stRxHubStatus->TimeRunning (632)Seg
[2026-09-20 21:29:48] p_stRxHubStatus->netvoltage (219)V
[2026-09-20 21:29:48] p_stRxHubStatus->netcurrent (351)mA
[2026-09-20 21:29:55] p_stRxHubStatus->HubStatus (C7)
[2026-09-20 21:29:55] p_stRxHubStatus->TimeRunning (638)Seg
[2026-09-20 21:29:55] p_stRxHubStatus->netvoltage (219)V
[2026-09-20 21:29:55] p_stRxHubStatus->netcurrent (313)mA
[2026-09-20 21:30:03] p_stRxHubStatus->HubStatus (C7)
[2026-09-20 21:30:03] p_stRxHubStatus->TimeRunning (644)Seg
[2026-09-20 21:30:03] p_stRxHubStatus->netvoltage (219)V
[2026-09-20 21:30:03] p_stRxHubStatus->netcurrent (291)mA
[2026-09-20 21:30:11] p_stRxHubStatus->HubStatus (C7)
[2026-09-20 21:30:11] p_stRxHubStatus->TimeRunning (651)Seg
[2026-09-20 21:30:11] p_stRxHubStatus->netvoltage (219)V
[2026-09-20 21:30:11] p_stRxHubStatus->netcurrent (335)mA
[2026-09-20 21:30:19] p_stRxHubStatus->HubStatus (C7)
[2026-09-20 21:30:19] p_stRxHubStatus->TimeRunning (657)Seg
[2026-09-20 21:30:19] p_stRxHubStatus->netvoltage (219)V
[2026-09-20 21:30:19] p_stRxHubStatus->netcurrent (356)mA
[2026-09-20 21:30:27] p_stRxHubStatus->HubStatus (C7)
[2026-09-20 21:30:27] p_stRxHubStatus->TimeRunning (663)Seg
[2026-09-20 21:30:27] p_stRxHubStatus->netvoltage (219)V
[2026-09-20 21:30:27] p_stRxHubStatus->netcurrent (16)mA
[2026-09-20 21:30:34] p_stRxHubStatus->HubStatus (C7)
[2026-09-20 21:30:34] p_stRxHubStatus->TimeRunning (669)Seg
[2026-09-20 21:30:34] p_stRxHubStatus->netvoltage (219)V
[2026-09-20 21:30:34] p_stRxHubStatus->netcurrent (286)mA
[2026-09-20 21:30:46] p_stRxHubStatus->HubStatus (C7)
[2026-09-20 21:30:46] p_stRxHubStatus->TimeRunning (679)Seg
[2026-09-20 21:30:46] p_stRxHubStatus->netvoltage (219)V
[2026-09-20 21:30:46] p_stRxHubStatus->netcurrent (75)mA
[2026-09-20 21:30:54] p_stRxHubStatus->HubStatus (C7)
[2026-09-20 21:30:54] p_stRxHubStatus->TimeRunning (685)Seg
[2026-09-20 21:30:54] p_stRxHubStatus->netvoltage (219)V
[2026-09-20 21:30:54] p_stRxHubStatus->netcurrent (389)mA
[2026-09-20 21:31:06] p_stRxHubStatus->HubStatus (C7)
[2026-09-20 21:31:06] p_stRxHubStatus->TimeRunning (695)Seg
[2026-09-20 21:31:06] p_stRxHubStatus->netvoltage (219)V
[2026-09-20 21:31:06] p_stRxHubStatus->netcurrent (221)mA
[2026-09-20 21:31:14] p_stRxHubStatus->HubStatus (C7)
[2026-09-20 21:31:14] p_stRxHubStatus->TimeRunning (701)Seg
[2026-09-20 21:31:14] p_stRxHubStatus->netvoltage (219)V
[2026-09-20 21:31:14] p_stRxHubStatus->netcurrent (405)mA
[2026-09-20 21:33:55] p_stRxHubStatus->HubStatus (87)
[2026-09-20 21:33:55] p_stRxHubStatus->TimeRunning (836)Seg
[2026-09-20 21:33:55] p_stRxHubStatus->netvoltage (219)V
[2026-09-20 21:33:55] p_stRxHubStatus->netcurrent (367)mA
[2026-09-20 21:33:59] p_stRxHubStatus->HubStatus (87)
[2026-09-20 21:33:59] p_stRxHubStatus->TimeRunning (839)Seg
[2026-09-20 21:33:59] p_stRxHubStatus->netvoltage (219)V
[2026-09-20 21:33:59] p_stRxHubStatus->netcurrent (400)mA
[2026-09-20 21:34:06] p_stRxHubStatus->HubStatus (C7)
[2026-09-20 21:34:06] p_stRxHubStatus->TimeRunning (845)Seg
[2026-09-20 21:34:06] p_stRxHubStatus->netvoltage (219)V
[2026-09-20 21:34:06] p_stRxHubStatus->netcurrent (432)mA
[2026-09-20 21:34:14] p_stRxHubStatus->HubStatus (C7)
[2026-09-20 21:34:14] p_stRxHubStatus->TimeRunning (851)Seg
[2026-09-20 21:34:14] p_stRxHubStatus->netvoltage (219)V
[2026-09-20 21:34:14] p_stRxHubStatus->netcurrent (643)mA
[2026-09-20 21:34:22] p_stRxHubStatus->HubStatus (C7)
[2026-09-20 21:34:22] p_stRxHubStatus->TimeRunning (858)Seg
[2026-09-20 21:34:22] p_stRxHubStatus->netvoltage (219)V
[2026-09-20 21:34:22] p_stRxHubStatus->netcurrent (367)mA
[2026-09-20 21:34:29] p_stRxHubStatus->HubStatus (C7)
[2026-09-20 21:34:29] p_stRxHubStatus->TimeRunning (864)Seg
[2026-09-20 21:34:29] p_stRxHubStatus->netvoltage (219)V
[2026-09-20 21:34:29] p_stRxHubStatus->netcurrent (383)mA
[2026-09-20 21:34:37] p_stRxHubStatus->HubStatus (C7)
[2026-09-20 21:34:37] p_stRxHubStatus->TimeRunning (870)Seg
[2026-09-20 21:34:37] p_stRxHubStatus->netvoltage (219)V
[2026-09-20 21:34:37] p_stRxHubStatus->netcurrent (481)mA
[2026-09-20 21:34:45] p_stRxHubStatus->HubStatus (C7)
[2026-09-20 21:34:45] p_stRxHubStatus->TimeRunning (876)Seg
[2026-09-20 21:34:45] p_stRxHubStatus->netvoltage (219)V
[2026-09-20 21:34:45] p_stRxHubStatus->netcurrent (562)mA
[2026-09-20 21:34:53] p_stRxHubStatus->HubStatus (C7)
[2026-09-20 21:34:53] p_stRxHubStatus->TimeRunning (883)Seg
[2026-09-20 21:34:53] p_stRxHubStatus->netvoltage (219)V
[2026-09-20 21:34:53] p_stRxHubStatus->netcurrent (210)mA
[2026-09-20 21:34:57] p_stRxHubStatus->HubStatus (C7)
[2026-09-20 21:34:57] p_stRxHubStatus->TimeRunning (886)Seg
[2026-09-20 21:34:57] p_stRxHubStatus->netvoltage (219)V
[2026-09-20 21:34:57] p_stRxHubStatus->netcurrent (535)mA
[2026-09-20 21:35:04] p_stRxHubStatus->HubStatus (C7)
[2026-09-20 21:35:04] p_stRxHubStatus->TimeRunning (892)Seg
[2026-09-20 21:35:04] p_stRxHubStatus->netvoltage (219)V
[2026-09-20 21:35:04] p_stRxHubStatus->netcurrent (243)mA
[2026-09-20 21:35:12] p_stRxHubStatus->HubStatus (C7)
[2026-09-20 21:35:12] p_stRxHubStatus->TimeRunning (898)Seg
[2026-09-20 21:35:12] p_stRxHubStatus->netvoltage (219)V
[2026-09-20 21:35:12] p_stRxHubStatus->netcurrent (578)mA
[2026-09-20 21:35:20] p_stRxHubStatus->HubStatus (C7)
[2026-09-20 21:35:20] p_stRxHubStatus->TimeRunning (905)Seg
[2026-09-20 21:35:20] p_stRxHubStatus->netvoltage (219)V
[2026-09-20 21:35:20] p_stRxHubStatus->netcurrent (481)mA
[2026-09-20 21:35:31] p_stRxHubStatus->HubStatus (C7)
[2026-09-20 21:35:31] p_stRxHubStatus->TimeRunning (914)Seg
[2026-09-20 21:35:31] p_stRxHubStatus->netvoltage (219)V
[2026-09-20 21:35:31] p_stRxHubStatus->netcurrent (178)mA
[2026-09-20 21:35:39] p_stRxHubStatus->HubStatus (C7)
[2026-09-20 21:35:39] p_stRxHubStatus->TimeRunning (920)Seg
[2026-09-20 21:35:39] p_stRxHubStatus->netvoltage (219)V
[2026-09-20 21:35:39] p_stRxHubStatus->netcurrent (508)mA
[2026-09-20 21:35:47] p_stRxHubStatus->HubStatus (C7)
[2026-09-20 21:35:47] p_stRxHubStatus->TimeRunning (927)Seg
[2026-09-20 21:35:47] p_stRxHubStatus->netvoltage (219)V
[2026-09-20 21:35:47] p_stRxHubStatus->netcurrent (529)mA
[2026-09-20 21:35:55] p_stRxHubStatus->HubStatus (C7)
[2026-09-20 21:35:55] p_stRxHubStatus->TimeRunning (933)Seg
[2026-09-20 21:35:55] p_stRxHubStatus->netvoltage (219)V
[2026-09-20 21:35:55] p_stRxHubStatus->netcurrent (567)mA
[2026-09-20 21:36:03] p_stRxHubStatus->HubStatus (C7)
[2026-09-20 21:36:03] p_stRxHubStatus->TimeRunning (939)Seg
[2026-09-20 21:36:03] p_stRxHubStatus->netvoltage (219)V
[2026-09-20 21:36:03] p_stRxHubStatus->netcurrent (654)mA
[2026-09-20 21:36:12] p_stRxHubStatus->HubStatus (C7)
[2026-09-20 21:36:12] p_stRxHubStatus->TimeRunning (945)Seg
[2026-09-20 21:36:12] p_stRxHubStatus->netvoltage (219)V
[2026-09-20 21:36:12] p_stRxHubStatus->netcurrent (259)mA
[2026-09-20 21:36:18] p_stRxHubStatus->HubStatus (C7)
[2026-09-20 21:36:18] p_stRxHubStatus->TimeRunning (952)Seg
[2026-09-20 21:36:18] p_stRxHubStatus->netvoltage (219)V
[2026-09-20 21:36:18] p_stRxHubStatus->netcurrent (535)mA
[2026-09-20 21:36:26] p_stRxHubStatus->HubStatus (C7)
[2026-09-20 21:36:26] p_stRxHubStatus->TimeRunning (958)Seg
[2026-09-20 21:36:26] p_stRxHubStatus->netvoltage (219)V
[2026-09-20 21:36:26] p_stRxHubStatus->netcurrent (275)mA
[2026-09-20 21:36:35] p_stRxHubStatus->HubStatus (C7)
[2026-09-20 21:36:35] p_stRxHubStatus->TimeRunning (964)Seg
[2026-09-20 21:36:35] p_stRxHubStatus->netvoltage (219)V
[2026-09-20 21:36:35] p_stRxHubStatus->netcurrent (416)mA
[2026-09-20 21:36:42] p_stRxHubStatus->HubStatus (C7)
[2026-09-20 21:36:42] p_stRxHubStatus->TimeRunning (971)Seg
[2026-09-20 21:36:42] p_stRxHubStatus->netvoltage (219)V
[2026-09-20 21:36:42] p_stRxHubStatus->netcurrent (421)mA
[2026-09-20 21:36:49] p_stRxHubStatus->HubStatus (C7)
[2026-09-20 21:36:49] p_stRxHubStatus->TimeRunning (977)Seg
[2026-09-20 21:36:49] p_stRxHubStatus->netvoltage (219)V
[2026-09-20 21:36:49] p_stRxHubStatus->netcurrent (59)mA
[2026-09-20 21:36:58] p_stRxHubStatus->HubStatus (C7)
[2026-09-20 21:36:58] p_stRxHubStatus->TimeRunning (983)Seg
[2026-09-20 21:36:58] p_stRxHubStatus->netvoltage (219)V
[2026-09-20 21:36:58] p_stRxHubStatus->netcurrent (600)mA
[2026-09-20 21:37:05] p_stRxHubStatus->HubStatus (C7)
[2026-09-20 21:37:05] p_stRxHubStatus->TimeRunning (989)Seg
[2026-09-20 21:37:05] p_stRxHubStatus->netvoltage (219)V
[2026-09-20 21:37:05] p_stRxHubStatus->netcurrent (583)mA
[2026-09-20 21:37:13] p_stRxHubStatus->HubStatus (C7)
[2026-09-20 21:37:13] p_stRxHubStatus->TimeRunning (996)Seg
[2026-09-20 21:37:13] p_stRxHubStatus->netvoltage (219)V
[2026-09-20 21:37:13] p_stRxHubStatus->netcurrent (383)mA
[2026-09-20 21:37:21] p_stRxHubStatus->HubStatus (C7)
[2026-09-20 21:37:21] p_stRxHubStatus->TimeRunning (1002)Seg
[2026-09-20 21:37:21] p_stRxHubStatus->netvoltage (219)V
[2026-09-20 21:37:21] p_stRxHubStatus->netcurrent (600)mA
[2026-09-20 21:37:29] p_stRxHubStatus->HubStatus (C7)
[2026-09-20 21:37:29] p_stRxHubStatus->TimeRunning (1008)Seg
[2026-09-20 21:37:29] p_stRxHubStatus->netvoltage (219)V
[2026-09-20 21:37:29] p_stRxHubStatus->netcurrent (275)mA
[2026-09-20 21:37:37] p_stRxHubStatus->HubStatus (C7)
[2026-09-20 21:37:37] p_stRxHubStatus->TimeRunning (1014)Seg
[2026-09-20 21:37:37] p_stRxHubStatus->netvoltage (219)V
[2026-09-20 21:37:37] p_stRxHubStatus->netcurrent (297)mA
[2026-09-20 21:37:44] p_stRxHubStatus->HubStatus (C7)
[2026-09-20 21:37:44] p_stRxHubStatus->TimeRunning (1021)Seg
[2026-09-20 21:37:44] p_stRxHubStatus->netvoltage (219)V
[2026-09-20 21:37:44] p_stRxHubStatus->netcurrent (632)mA
[2026-09-20 21:37:52] p_stRxHubStatus->HubStatus (C7)
[2026-09-20 21:37:52] p_stRxHubStatus->TimeRunning (1027)Seg
[2026-09-20 21:37:52] p_stRxHubStatus->netvoltage (219)V
[2026-09-20 21:37:52] p_stRxHubStatus->netcurrent (302)mA
[2026-09-20 21:38:00] p_stRxHubStatus->HubStatus (C7)
[2026-09-20 21:38:00] p_stRxHubStatus->TimeRunning (1033)Seg
[2026-09-20 21:38:00] p_stRxHubStatus->netvoltage (219)V
[2026-09-20 21:38:00] p_stRxHubStatus->netcurrent (589)mA
[2026-09-20 21:38:08] p_stRxHubStatus->HubStatus (C7)
[2026-09-20 21:38:08] p_stRxHubStatus->TimeRunning (1040)Seg
[2026-09-20 21:38:08] p_stRxHubStatus->netvoltage (219)V
[2026-09-20 21:38:08] p_stRxHubStatus->netcurrent (200)mA
[2026-09-20 21:42:15] p_stRxHubStatus->HubStatus (87)
[2026-09-20 21:42:15] p_stRxHubStatus->TimeRunning (159)Seg
[2026-09-20 21:42:15] p_stRxHubStatus->netvoltage (219)V
[2026-09-20 21:42:15] p_stRxHubStatus->netcurrent (113)mA
[2026-09-20 21:42:19] p_stRxHubStatus->HubStatus (87)
[2026-09-20 21:42:19] p_stRxHubStatus->TimeRunning (162)Seg
[2026-09-20 21:42:19] p_stRxHubStatus->netvoltage (219)V
[2026-09-20 21:42:19] p_stRxHubStatus->netcurrent (340)mA
[2026-09-20 21:42:28] p_stRxHubStatus->HubStatus (87)
[2026-09-20 21:42:28] p_stRxHubStatus->TimeRunning (165)Seg
[2026-09-20 21:42:28] p_stRxHubStatus->netvoltage (219)V
[2026-09-20 21:42:28] p_stRxHubStatus->netcurrent (351)mA
[2026-09-20 21:42:29] p_stRxHubStatus->HubStatus (87)
[2026-09-20 21:42:29] p_stRxHubStatus->TimeRunning (168)Seg
[2026-09-20 21:42:29] p_stRxHubStatus->netvoltage (219)V
[2026-09-20 21:42:29] p_stRxHubStatus->netcurrent (335)mA
[2026-09-20 21:42:35] p_stRxHubStatus->HubStatus (C7)
[2026-09-20 21:42:35] p_stRxHubStatus->TimeRunning (174)Seg
[2026-09-20 21:42:35] p_stRxHubStatus->netvoltage (219)V
[2026-09-20 21:42:35] p_stRxHubStatus->netcurrent (313)mA
